No,Year,Month,Day,Minutes,Seconds,Largest Magnitude
15851,1983,2,2,6,18.0,4.1
15852,1983,2,1,54,11.2,4.9
15853,1983,1,30,57,38.0,4.1
15854,1983,1,27,1,10.9,3.6
15855,1983,1,27,50,51.6,4.7
15856,1983,1,21,52,29.0,4.5
15857,1983,1,14,22,46.1,3.6
15858,1983,1,14,34,57.0,3.6
15859,1983,1,13,12,50.0,4.2
15860,1983,1,11,4,23.3,3.7
15861,1983,1,11,41,35.9,3.8
15862,1983,1,7,25,54.0,4.8
15863,1983,1,2,5,54.0,4.5
15864,1983,1,1,6,22.2,4.5
15865,1982,12,29,4,56.7,3.5
15866,1982,12,27,55,24.8,4.1
15867,1982,12,27,32,6.0,4.0
15868,1982,12,27,7,28.0,3.5
15869,1982,12,27,2,44.3,4.8
15870,1982,12,27,4,47.6,4.2
15871,1982,12,26,48,1.0,4.9
15872,1982,12,23,39,45.1,3.6
15873,1982,12,12,5,22.4,3.6
15874,1982,12,11,25,59.1,4.3
15875,1982,12,9,31,43.3,4.9
15876,1982,12,8,8,20.4,3.7
15877,1982,12,4,18,7.0,3.6
15878,1982,11,28,12,11.3,4.5
15879,1982,11,24,15,12.1,3.5
15880,1982,11,23,49,4.0,4.5
15881,1982,11,23,19,26.9,3.7
15882,1982,11,21,45,21.2,3.8
15883,1982,11,15,37,59.6,4.2
15884,1982,11,12,25,8.0,3.6
15885,1982,11,5,16,53.5,4.3
15886,1982,11,2,58,48.0,4.6
15887,1982,10,31,48,23.7,3.6
15888,1982,10,27,30,56.6,3.6
15889,1982,10,27,3,18.4,3.6
15890,1982,10,25,32,25.0,3.5
15891,1982,10,25,8,41.0,3.5
15892,1982,10,22,54,34.9,3.7
15893,1982,10,13,51,31.1,4.7
15894,1982,10,11,19,45.0,4.8
15895,1982,9,21,39,17.3,4.4
15896,1982,9,20,4,15.7,3.6
15897,1982,9,19,39,37.4,4.0
15898,1982,9,18,55,38.8,3.8
15899,1982,9,17,8,20.2,3.7
15900,1982,9,17,3,2.5,4.0
15901,1982,9,9,23,14.1,4.5
15902,1982,9,9,47,10.8,4.4
15903,1982,9,8,42,34.0,3.5
15904,1982,9,8,55,5.6,4.0
15905,1982,9,4,52,53.0,3.6
15906,1982,8,30,5,12.0,4.3
15907,1982,8,26,23,0.5,3.6
15908,1982,8,23,0,42.0,3.6
15909,1982,8,7,52,57.0,4.0
15910,1982,8,5,54,2.1,4.4
15911,1982,8,5,3,30.5,3.5
15912,1982,8,2,4,35.9,3.8
15913,1982,7,31,7,16.7,3.7
15914,1982,7,29,5,57.8,4.2
15915,1982,7,28,5,52.0,4.0
15916,1982,7,27,23,14.6,4.6
15917,1982,7,24,19,51.1,3.5
15918,1982,7,12,46,14.0,4.6
15919,1982,7,8,38,11.0,3.5
15920,1982,7,8,55,25.5,4.3
15921,1982,7,6,27,34.6,3.8
15922,1982,7,3,59,29.4,3.8
15923,1982,6,29,37,29.0,3.9
15924,1982,6,29,33,54.0,3.9
15925,1982,6,29,2,3.0,3.7
15926,1982,6,29,57,41.0,4.5
15927,1982,6,29,13,5.0,3.7
15928,1982,6,28,50,23.0,3.8
15929,1982,6,28,29,49.0,4.4
15930,1982,6,27,15,39.2,4.3
15931,1982,6,24,32,53.0,4.0
15932,1982,6,22,57,43.4,3.9
15933,1982,6,20,51,55.0,3.8
15934,1982,6,19,12,40.0,3.6
15935,1982,6,19,15,5.0,3.5
15936,1982,6,13,57,1.9,3.6
15937,1982,6,13,17,17.4,3.7
15938,1982,6,13,10,6.8,3.6
15939,1982,6,12,40,5.5,3.6
15940,1982,6,12,37,7.8,3.7
15941,1982,6,12,43,15.9,3.9
15942,1982,6,12,37,58.4,4.4
15943,1982,6,12,4,30.7,3.5
15944,1982,6,12,19,40.1,4.2
15945,1982,6,12,8,43.0,4.3
15946,1982,6,12,48,44.6,3.9
15947,1982,6,12,44,21.6,3.7
15948,1982,6,12,16,7.0,4.0
15949,1982,6,11,44,23.9,4.1
15950,1982,6,10,41,28.0,3.5
15951,1982,6,10,27,8.6,3.6
15952,1982,6,10,27,22.8,3.7
15953,1982,6,10,25,33.1,3.7
15954,1982,6,9,13,36.6,4.8
15955,1982,6,7,48,50.0,4.1
15956,1982,6,7,11,1.0,3.7
15957,1982,6,7,36,43.9,3.6
15958,1982,6,7,31,26.1,4.7
15959,1982,6,4,32,30.0,3.6
15960,1982,6,3,22,29.2,3.5
15961,1982,6,3,32,41.9,3.7
15962,1982,6,2,4,24.8,3.5
15963,1982,6,1,32,1.9,3.6
15964,1982,5,30,9,56.0,3.6
15965,1982,5,29,22,1.2,4.8
15966,1982,5,25,45,30.4,4.4
15967,1982,5,25,6,4.7,4.7
15968,1982,5,23,17,53.0,4.1
15969,1982,5,23,23,7.0,4.2
15970,1982,5,23,48,57.2,3.9
15971,1982,5,22,6,6.0,3.5
15972,1982,5,20,50,27.0,4.0
15973,1982,5,20,28,4.4,4.6
15974,1982,5,20,42,48.9,4.5
15975,1982,5,19,32,58.8,4.7
15976,1982,5,18,38,3.0,4.1
15977,1982,5,18,2,16.0,3.5
15978,1982,5,16,35,18.2,3.6
15979,1982,5,15,9,3.1,4.4
15980,1982,5,14,54,59.0,3.6
15981,1982,5,11,25,59.9,4.2
15982,1982,5,9,48,21.4,4.3
15983,1982,5,9,40,41.0,3.9
15984,1982,5,7,41,9.0,3.7
15985,1982,5,6,26,3.8,3.6
15986,1982,5,5,58,39.8,4.1
15987,1982,5,5,9,28.0,3.7
15988,1982,5,4,2,16.0,4.6
15989,1982,5,1,1,6.2,3.9
15990,1982,4,27,51,55.0,3.6
15991,1982,4,26,35,0.1,3.6
15992,1982,4,26,58,8.7,3.7
15993,1982,4,25,54,22.5,3.9
15994,1982,4,24,4,8.4,4.5
15995,1982,4,24,2,5.0,4.2
15996,1982,4,21,57,58.1,4.3
15997,1982,4,21,38,0.3,4.6
15998,1982,4,21,40,6.4,4.6
15999,1982,4,21,57,6.3,4.0
16000,1982,4,20,32,21.3,4.3
16001,1982,4,19,6,46.0,3.5
16002,1982,4,19,48,33.8,3.9
16003,1982,4,19,11,19.0,3.9
16004,1982,4,19,6,57.0,3.6
16005,1982,4,19,2,2.0,3.6
16006,1982,4,19,32,54.3,4.4
16007,1982,4,18,56,6.9,4.0
16008,1982,4,18,18,0.2,5.0
16009,1982,4,17,50,51.4,3.8
16010,1982,4,17,31,44.2,4.5
16011,1982,4,17,23,10.0,4.2
16012,1982,4,16,1,29.3,4.0
16013,1982,4,16,48,22.5,4.1
16014,1982,4,15,57,37.0,3.6
16015,1982,4,11,47,16.0,4.3
16016,1982,4,8,49,40.8,3.9
16017,1982,4,8,50,49.0,3.6
16018,1982,4,6,54,6.0,3.7
16019,1982,4,5,36,50.0,4.1
16020,1982,4,3,48,25.0,4.4
16021,1982,4,2,38,21.7,3.6
16022,1982,4,1,8,21.9,4.1
16023,1982,3,31,44,17.6,3.6
16024,1982,3,31,15,57.8,4.1
16025,1982,3,30,49,58.0,3.5
16026,1982,3,28,34,3.5,4.3
16027,1982,3,27,57,24.0,5.4
16028,1982,3,23,10,36.8,4.6
16029,1982,3,23,56,12.8,4.5
16030,1982,3,21,31,54.9,3.9
16031,1982,3,20,38,11.9,3.6
16032,1982,3,20,33,16.4,3.5
16033,1982,3,19,14,35.3,4.3
16034,1982,3,16,50,15.1,3.5
16035,1982,3,14,9,9.0,4.2
16036,1982,3,12,40,29.0,3.7
16037,1982,3,10,1,51.7,4.6
16038,1982,3,9,55,26.6,3.5
16039,1982,3,6,19,43.0,3.6
16040,1982,3,6,7,50.1,4.4
16041,1982,2,22,56,41.7,3.8
16042,1982,2,20,30,15.9,3.6
16043,1982,2,17,8,50.1,4.0
16044,1982,2,14,52,55.0,3.9
16045,1982,2,11,50,0.4,4.2
16046,1982,2,9,40,8.9,3.5
16047,1982,2,9,11,47.8,3.5
16048,1982,2,8,20,9.4,4.0
16049,1982,2,5,37,25.4,3.7
16050,1982,2,3,22,54.8,3.8
16051,1982,1,30,59,33.0,3.8
16052,1982,1,30,29,2.6,3.5
16053,1982,1,28,36,14.3,4.3
16054,1982,1,24,37,58.0,3.5
16055,1982,1,24,37,3.3,4.5
16056,1982,1,24,3,50.9,4.4
16057,1982,1,19,38,52.0,4.5
16058,1982,1,19,10,52.7,3.5
16059,1982,1,17,27,42.2,4.3
16060,1982,1,17,36,52.1,3.5
16061,1982,1,16,6,47.0,3.5
16062,1982,1,13,36,5.9,3.6
16063,1982,1,10,10,25.0,3.6
16064,1982,1,9,24,10.7,3.8
16065,1982,1,9,46,54.0,4.6
16066,1982,1,6,57,20.5,3.6
16067,1982,1,6,7,56.3,4.0
16068,1982,1,5,53,17.4,3.8
16069,1982,1,1,30,23.9,4.8
16070,1981,12,30,39,8.2,4.0
16071,1981,12,28,48,2.8,3.5
16072,1981,12,28,53,35.3,4.3
16073,1981,12,28,52,25.5,4.4
16074,1981,12,26,53,35.0,4.9
16075,1981,12,24,12,44.8,4.2
16076,1981,12,22,30,35.7,3.8
16077,1981,12,22,23,28.9,3.6
16078,1981,12,21,22,1.7,4.6
16079,1981,12,21,31,25.7,3.8
16080,1981,12,20,8,50.0,3.8
16081,1981,12,9,36,5.2,3.6
16082,1981,12,7,17,4.3,4.5
16083,1981,12,4,37,22.0,3.5
16084,1981,12,3,14,44.5,4.3
16085,1981,11,28,28,14.3,4.3
16086,1981,11,27,55,0.5,3.7
16087,1981,11,27,32,16.0,4.6
16088,1981,11,27,46,19.2,3.7
16089,1981,11,24,39,45.0,3.7
16090,1981,11,23,12,35.0,3.6
16091,1981,11,23,34,32.1,3.6
16092,1981,11,23,56,49.3,4.6
16093,1981,11,23,31,59.0,3.8
16094,1981,11,22,27,6.8,3.7
16095,1981,11,19,5,42.5,4.3
16096,1981,11,18,34,59.3,3.7
16097,1981,11,17,41,27.0,3.8
16098,1981,11,16,39,44.7,4.7
16099,1981,11,13,10,9.6,3.9
16100,1981,11,11,29,21.5,4.8
16101,1981,11,3,49,16.7,3.8
16102,1981,10,17,59,9.0,3.7
16103,1981,10,15,29,43.0,3.8
16104,1981,10,11,46,7.1,3.5
16105,1981,10,10,12,39.9,3.5
16106,1981,10,8,22,29.0,3.9
16107,1981,10,7,40,40.2,3.8
16108,1981,10,5,50,20.4,3.6
16109,1981,10,2,3,40.0,3.7
16110,1981,10,1,7,23.5,3.5
16111,1981,9,30,25,57.6,3.5
16112,1981,9,26,2,1.9,3.7
16113,1981,9,26,0,8.0,3.6
16114,1981,9,24,8,18.0,3.5
16115,1981,9,23,18,20.0,3.7
16116,1981,9,21,34,0.0,3.5
16117,1981,9,18,35,30.7,4.1
16118,1981,9,17,7,38.6,3.6
16119,1981,9,12,29,24.0,3.9
16120,1981,9,10,17,0.0,3.5
16121,1981,9,9,36,54.0,4.1
16122,1981,9,9,46,17.0,4.5
16123,1981,9,8,9,45.7,3.7
16124,1981,9,5,34,4.1,3.7
16125,1981,9,5,41,54.0,4.5
16126,1981,9,4,52,19.0,4.3
16127,1981,9,2,30,34.1,4.1
16128,1981,9,2,43,15.0,3.6
16129,1981,9,1,56,48.0,3.5
16130,1981,8,31,45,24.6,4.3
16131,1981,8,28,20,31.4,3.7
16132,1981,8,28,17,8.9,4.3
16133,1981,8,25,45,54.0,3.7
16134,1981,8,21,42,37.3,3.7
16135,1981,8,15,46,30.1,4.2
16136,1981,8,11,26,0.4,3.8
16137,1981,8,11,26,43.0,4.0
16138,1981,8,10,21,23.9,4.6
16139,1981,8,8,8,26.1,3.8
16140,1981,8,8,59,2.0,3.6
16141,1981,8,7,44,22.0,3.6
16142,1981,8,6,27,29.3,4.2
16143,1981,8,5,34,4.1,3.7
16144,1981,8,5,41,54.0,4.5
16145,1981,8,4,52,19.0,4.3
16146,1981,8,2,30,34.1,4.1
16147,1981,8,1,56,48.0,3.5
16148,1981,7,31,45,24.6,4.3
16149,1981,7,28,28,43.9,4.0
16150,1981,7,28,20,31.4,3.7
16151,1981,7,28,17,8.9,4.3
16152,1981,7,26,11,31.6,3.5
16153,1981,7,25,45,54.0,3.7
16154,1981,7,24,54,31.6,4.5
16155,1981,7,23,35,28.1,3.9
16156,1981,7,22,2,45.9,4.5
16157,1981,7,21,42,37.3,3.9
16158,1981,7,21,43,37.2,4.6
16159,1981,7,20,19,3.1,3.5
16160,1981,7,20,45,56.7,3.5
16161,1981,7,20,45,2.0,3.5
16162,1981,7,14,41,53.3,4.0
16163,1981,7,14,46,30.1,4.1
16164,1981,7,14,24,51.0,3.7
16165,1981,7,10,39,32.3,3.6
16166,1981,7,6,25,11.0,4.6
16167,1981,7,4,40,58.0,3.7
16168,1981,7,4,56,34.4,3.5
16169,1981,6,30,59,8.5,4.7
16170,1981,6,27,11,48.0,3.5
16171,1981,6,23,16,57.8,3.6
16172,1981,6,23,3,55.0,4.5
16173,1981,6,17,25,46.4,3.6
16174,1981,6,16,59,48.2,3.9
16175,1981,6,16,36,19.8,3.8
16176,1981,6,13,30,41.7,3.5
16177,1981,6,10,12,17.2,4.2
16178,1981,6,8,6,49.0,4.1
16179,1981,6,8,8,34.0,3.7
16180,1981,6,7,5,26.3,4.0
16181,1981,6,7,27,14.0,3.6
16182,1981,6,5,20,3.0,3.6
16183,1981,6,4,40,36.7,3.9
16184,1981,6,4,20,19.0,3.8
16185,1981,6,2,7,16.0,4.5
16186,1981,6,1,40,0.0,3.9
16187,1981,6,1,47,26.7,5.1
16188,1981,5,28,4,3.0,4.1
16189,1981,5,27,2,54.8,3.7
16190,1981,5,25,29,4.5,3.8
16191,1981,5,23,9,0.8,3.8
16192,1981,5,22,27,47.2,3.8
16193,1981,5,20,44,9.0,3.6
16194,1981,5,20,51,59.0,3.6
16195,1981,5,15,49,40.8,3.8
16196,1981,5,14,37,13.4,3.9
16197,1981,5,14,54,31.4,3.7
16198,1981,5,12,15,25.9,3.7
16199,1981,5,11,15,25.4,4.9
16200,1981,5,9,24,52.9,3.5
16201,1981,5,9,54,3.0,3.7
16202,1981,5,8,7,47.8,4.0
16203,1981,5,8,32,25.3,3.7
16204,1981,5,8,46,41.0,3.6
16205,1981,5,8,19,30.0,4.6
16206,1981,5,7,13,57.0,3.6
16207,1981,5,6,32,47.0,3.6
16208,1981,5,4,49,21.0,3.6
16209,1981,5,3,41,12.2,4.4
16210,1981,5,3,54,44.3,4.2
16211,1981,4,27,23,51.6,4.6
16212,1981,4,26,49,20.0,3.7
16213,1981,4,26,36,8.0,3.5
16214,1981,4,26,35,45.0,3.5
16215,1981,4,26,13,28.3,5.3
16216,1981,4,18,23,56.0,3.7
16217,1981,4,14,9,50.0,3.9
16218,1981,4,13,41,45.1,4.4
16219,1981,4,11,21,19.7,4.0
16220,1981,4,10,59,2.5,3.7
16221,1981,4,10,40,23.4,3.5
16222,1981,4,10,34,10.8,3.9
16223,1981,4,10,31,13.9,3.5
16224,1981,4,10,16,43.0,4.0
16225,1981,4,8,49,40.0,4.0
16226,1981,4,7,15,23.5,4.3
16227,1981,4,6,45,22.4,3.5
16228,1981,4,5,31,34.0,3.7
16229,1981,3,28,59,26.0,3.9
16230,1981,3,28,59,18.0,3.8
16231,1981,3,25,46,38.3,4.6
16232,1981,3,24,21,12.0,3.6
16233,1981,3,24,37,21.9,3.9
16234,1981,3,12,6,0.6,4.7
16235,1981,2,25,10,18.0,4.3
16236,1981,2,24,41,8.0,4.4
16237,1981,2,22,25,59.0,3.7
16238,1981,2,19,41,55.6,4.6
16239,1981,2,4,11,23.9,4.1
16240,1981,2,3,11,23.0,3.9
16241,1981,1,30,28,12.9,4.3
16242,1981,1,29,0,11.0,4.2
16243,1981,1,29,59,43.6,3.9
16244,1981,1,29,19,25.2,3.7
16245,1981,1,29,24,14.4,4.5
16246,1981,1,25,15,20.0,4.1
16247,1981,1,25,26,49.1,4.1
16248,1981,1,22,28,43.6,3.5
16249,1981,1,20,27,49.0,5.0
16250,1981,1,17,41,28.4,3.7
16251,1981,1,11,37,54.4,3.8
16252,1981,1,8,57,43.1,3.6
16253,1981,1,4,19,46.3,4.6
16254,1981,1,3,13,3.2,3.8
16255,1981,1,3,1,41.0,4.0
16256,1980,12,30,40,36.1,4.7
16257,1980,12,29,53,7.0,4.5
16258,1980,12,29,17,33.9,3.6
16259,1980,12,19,8,56.0,3.7
16260,1980,12,19,42,8.7,4.5
16261,1980,12,19,49,21.5,4.7
16262,1980,12,18,31,33.7,4.7
16263,1980,12,17,26,59.0,3.6
16264,1980,12,17,5,47.3,3.9
16265,1980,12,16,13,25.3,4.6
16266,1980,12,16,21,9.9,4.2
16267,1980,12,15,48,17.6,5.2
16268,1980,12,14,10,8.0,3.8
16269,1980,12,8,35,56.0,3.7
16270,1980,12,8,29,12.1,4.0
16271,1980,12,7,18,29.0,3.7
16272,1980,12,4,50,22.5,3.5
16273,1980,12,2,31,52.3,3.9
16274,1980,11,30,8,37.8,4.6
16275,1980,11,27,54,40.3,3.5
16276,1980,11,27,49,51.3,4.1
16277,1980,11,27,0,21.0,3.5
16278,1980,11,27,9,27.0,3.5
16279,1980,11,22,32,48.0,4.2
16280,1980,11,19,13,9.1,4.4
16281,1980,11,14,48,42.0,3.6
16282,1980,11,11,19,53.0,3.6
16283,1980,11,11,45,57.0,4.1
16284,1980,11,11,22,29.4,4.9
16285,1980,11,10,8,44.7,3.8
16286,1980,11,7,47,28.0,3.9
16287,1980,11,7,39,10.2,3.6
16288,1980,11,1,16,44.0,3.6
16289,1980,10,27,40,0.3,3.5
16290,1980,10,27,13,26.7,3.5
16291,1980,10,27,18,42.4,3.9
16292,1980,10,27,8,54.7,4.0
16293,1980,10,27,42,50.0,3.5
16294,1980,10,26,33,2.8,3.8
16295,1980,10,25,57,5.9,3.5
16296,1980,10,25,16,29.4,4.5
16297,1980,10,19,35,8.0,3.6
16298,1980,10,19,25,15.0,3.6
16299,1980,10,18,42,22.5,3.7
16300,1980,10,18,0,51.3,3.6
16301,1980,10,18,14,10.4,5.1
16302,1980,10,17,15,28.0,3.9
16303,1980,10,14,45,52.5,3.9
16304,1980,10,8,36,30.0,3.6
16305,1980,10,7,58,39.3,4.1
16306,1980,10,6,40,3.2,3.8
16307,1980,10,5,31,40.7,4.0
16308,1980,10,5,15,24.2,3.5
16309,1980,10,5,9,51.0,3.5
16310,1980,10,4,37,21.0,3.6
16311,1980,10,4,5,39.7,3.9
16312,1980,10,4,12,6.6,5.0
16313,1980,10,3,0,56.3,3.9
16314,1980,10,3,55,12.0,3.5
16315,1980,10,2,21,36.3,4.0
16316,1980,10,2,8,11.5,4.4
16317,1980,10,2,21,35.2,4.1
16318,1980,9,30,53,59.0,3.7
16319,1980,9,27,50,51.0,3.5
16320,1980,9,22,36,43.6,4.1
16321,1980,9,22,20,11.0,3.9
16322,1980,9,21,46,32.1,4.3
16323,1980,9,17,22,40.8,3.6
16324,1980,9,14,32,56.0,3.8
16325,1980,9,14,1,34.0,3.6
16326,1980,9,13,21,50.0,3.8
16327,1980,9,13,17,46.9,4.2
16328,1980,9,13,14,13.2,3.5
16329,1980,9,12,51,52.3,3.5
16330,1980,9,12,46,56.5,3.5
16331,1980,9,11,19,18.2,3.6
16332,1980,9,9,14,35.1,3.7
16333,1980,9,5,2,57.0,4.6
16334,1980,9,1,39,26.7,4.2
16335,1980,9,1,43,38.3,3.5
16336,1980,8,29,46,43.1,3.9
16337,1980,8,22,19,16.0,3.5
16338,1980,8,17,54,43.1,3.8
16339,1980,8,17,38,40.0,3.6
16340,1980,8,15,4,29.8,4.3
16341,1980,8,12,47,46.0,3.7
16342,1980,8,12,24,56.0,4.1
16343,1980,8,9,48,7.9,3.6
16344,1980,8,7,54,9.8,4.1
16345,1980,8,7,55,2.9,3.8
16346,1980,8,7,16,18.6,3.6
16347,1980,8,6,25,42.3,3.5
16348,1980,7,29,40,28.0,3.6
16349,1980,7,27,11,30.0,3.9
16350,1980,7,23,57,20.9,3.6
16351,1980,7,20,41,6.9,3.9
16352,1980,7,20,19,33.1,4.0
16353,1980,7,20,31,16.3,3.9
16354,1980,7,13,40,21.1,3.9
16355,1980,7,13,26,29.0,3.5
16356,1980,7,11,33,31.8,5.1
16357,1980,7,11,24,27.4,4.3
16358,1980,7,10,56,44.0,3.7
16359,1980,7,5,48,3.5,4.2
16360,1980,6,28,46,22.0,3.6
16361,1980,6,23,44,4.9,3.7
16362,1980,6,22,5,45.1,4.4
16363,1980,6,14,10,27.3,3.7
16364,1980,6,11,16,21.5,4.3
16365,1980,6,7,37,18.3,3.6
16366,1980,6,1,46,46.6,4.5
16367,1980,5,26,29,42.0,4.0
16368,1980,5,19,50,33.4,4.5
16369,1980,5,18,9,24.0,3.7
16370,1980,5,18,14,15.2,4.6
16371,1980,5,16,37,29.5,5.6
16372,1980,5,9,10,52.0,4.3
16373,1980,5,6,49,40.8,3.9
16374,1980,5,6,11,24.4,3.5
16375,1980,5,6,8,22.3,3.8
16376,1980,5,6,3,39.0,3.5
16377,1980,5,6,3,7.1,3.7
16378,1980,5,4,22,12.7,4.5
16379,1980,5,3,25,1.5,3.5
16380,1980,5,3,26,4.6,4.1
16381,1980,5,2,30,58.8,5.3
16382,1980,5,2,15,12.1,3.9
16383,1980,4,30,28,35.3,4.6
16384,1980,4,29,19,9.0,4.4
16385,1980,4,29,41,23.8,4.4
16386,1980,4,27,54,27.3,4.8
16387,1980,4,25,26,5.0,4.0
16388,1980,4,25,57,42.8,4.3
16389,1980,4,23,28,9.0,3.7
16390,1980,4,22,51,29.8,3.6
16391,1980,4,21,57,59.6,3.7
16392,1980,4,21,4,19.0,4.0
16393,1980,4,21,39,7.1,3.6
16394,1980,4,20,37,44.3,3.6
16395,1980,4,18,17,59.9,3.5
16396,1980,4,15,25,14.8,4.2
16397,1980,4,11,56,5.4,3.9
16398,1980,4,10,24,4.3,3.5
16399,1980,3,29,58,6.2,4.5
16400,1980,3,23,13,13.4,3.7
16401,1980,3,22,41,23.3,3.8
16402,1980,3,13,52,2.8,3.5
16403,1980,3,8,57,25.7,3.5
16404,1980,3,6,27,16.0,3.6
16405,1980,3,3,15,6.1,4.2
16406,1980,3,2,32,12.4,4.6
16407,1980,2,28,53,28.0,3.5
16408,1980,2,26,52,13.2,3.5
16409,1980,2,26,27,17.0,3.9
16410,1980,2,24,27,23.2,3.6
16411,1980,2,23,51,16.5,3.6
16412,1980,2,23,12,42.5,4.1
16413,1980,2,22,48,50.1,3.5
16414,1980,2,21,20,44.3,3.5
16415,1980,2,21,20,29.0,3.8
16416,1980,2,20,55,23.5,4.2
16417,1980,2,20,26,12.1,4.3
16418,1980,2,19,16,19.0,4.4
16419,1980,2,19,43,30.4,4.0
16420,1980,2,18,10,43.0,4.6
16421,1980,2,16,39,14.0,3.5
16422,1980,2,15,42,57.0,4.1
16423,1980,2,14,14,28.8,4.4
16424,1980,2,14,2,51.0,4.3
16425,1980,2,11,52,32.0,3.9
16426,1980,2,3,16,39.7,4.1
16427,1980,1,22,47,0.3,4.0
16428,1980,1,18,33,17.0,3.5
16429,1980,1,13,14,20.0,3.5
16430,1980,1,13,11,7.5,3.8
16431,1980,1,8,50,39.3,3.9
16432,1980,1,3,47,15.8,4.2
16433,1980,1,2,52,27.0,4.6
16434,1979,12,31,25,4.3,4.0
16435,1979,12,31,39,34.3,4.4
16436,1979,12,31,21,35.9,5.3
16437,1979,12,30,56,8.0,4.4
16438,1979,12,28,9,8.1,5.1
16439,1979,12,19,22,23.6,3.6
16440,1979,12,6,57,9.2,3.5
16441,1979,11,30,51,11.5,3.8
16442,1979,11,23,42,17.8,4.0
16443,1979,11,20,20,6.5,3.6
16444,1979,11,17,53,39.3,4.1
16445,1979,11,14,19,47.3,3.5
16446,1979,11,11,24,58.8,3.5
16447,1979,11,10,51,29.7,3.9
16448,1979,11,9,46,48.6,3.5
16449,1979,11,9,42,33.5,4.4
16450,1979,11,6,7,31.2,4.6
16451,1979,11,4,27,16.0,4.0
16452,1979,10,27,0,22.0,3.9
16453,1979,10,26,11,26.1,4.6
16454,1979,10,21,17,6.0,3.6
16455,1979,10,21,53,7.6,4.4
16456,1979,10,21,43,33.8,3.5
16457,1979,10,21,41,1.8,3.6
16458,1979,10,21,23,42.8,3.7
16459,1979,10,20,42,19.3,4.0
16460,1979,10,16,52,57.3,3.6
16461,1979,10,16,14,15.1,3.6
16462,1979,10,16,27,5.0,3.6
16463,1979,10,16,46,29.0,3.7
16464,1979,10,15,50,15.4,4.0
16465,1979,10,14,38,32.5,4.2
16466,1979,10,14,27,37.8,3.5
16467,1979,10,13,28,31.1,3.5
16468,1979,10,8,54,52.2,4.0
16469,1979,10,8,43,13.6,3.6
16470,1979,10,1,11,54.6,3.7
16471,1979,9,30,16,20.2,3.5
16472,1979,9,30,43,43.8,3.6
16473,1979,9,30,19,45.1,3.8
16474,1979,9,29,4,26.5,4.4
16475,1979,9,27,18,32.4,3.6
16476,1979,9,26,49,57.8,3.6
16477,1979,9,23,25,45.3,3.6
16478,1979,9,22,1,50.3,3.7
16479,1979,9,20,36,37.6,4.3
16480,1979,9,19,19,15.0,3.5
16481,1979,9,17,44,5.5,3.9
16482,1979,9,17,36,54.6,3.8
16483,1979,9,17,0,53.6,3.5
16484,1979,9,14,26,48.0,4.6
16485,1979,9,14,39,22.0,4.2
16486,1979,9,14,15,14.0,3.8
16487,1979,9,14,30,24.9,3.6
16488,1979,9,12,14,54.0,4.9
16489,1979,9,9,10,13.2,4.2
16490,1979,9,8,9,26.3,3.8
16491,1979,9,7,12,57.0,3.5
16492,1979,9,4,14,4.0,4.5
16493,1979,9,3,58,56.8,4.1
16494,1979,9,2,15,52.9,3.6
16495,1979,9,1,2,15.5,3.8
16496,1979,8,31,15,36.0,4.0
16497,1979,8,28,26,38.5,4.0
16498,1979,8,26,15,46.2,3.7
16499,1979,8,25,29,50.0,3.7
16500,1979,8,25,37,5.0,4.0
16501,1979,8,24,58,1.4,3.5
16502,1979,8,23,35,11.0,4.2
16503,1979,8,23,20,28.0,3.7
16504,1979,8,22,12,47.6,5.3
16505,1979,8,22,47,29.3,4.3
16506,1979,8,21,25,43.0,3.5
16507,1979,8,20,9,13.3,3.7
16508,1979,8,17,39,26.2,3.6
16509,1979,8,12,48,16.5,3.9
16510,1979,8,11,30,29.2,4.8
16511,1979,8,11,19,11.4,4.0
16512,1979,8,11,0,25.0,3.9
16513,1979,8,10,12,22.6,3.6
16514,1979,8,10,48,50.0,4.0
16515,1979,8,10,59,17.0,4.1
16516,1979,8,9,28,32.0,3.6
16517,1979,8,8,50,5.0,4.3
16518,1979,8,8,16,40.2,4.1
16519,1979,8,8,41,52.0,3.9
16520,1979,8,2,41,15.0,3.9
16521,1979,7,31,49,34.0,4.1
16522,1979,7,29,28,0.0,3.6
16523,1979,7,27,31,35.9,3.7
16524,1979,7,27,25,29.0,3.5
16525,1979,7,25,29,24.3,4.3
16526,1979,7,24,30,6.8,4.4
16527,1979,7,24,47,16.8,4.0
16528,1979,7,24,27,3.6,4.0
16529,1979,7,23,14,18.0,3.9
16530,1979,7,23,59,16.0,3.7
16531,1979,7,23,0,42.1,3.8
16532,1979,7,23,41,55.1,5.2
16533,1979,7,23,41,27.0,4.0
16534,1979,7,21,26,6.0,3.6
16535,1979,7,21,37,17.7,3.6
16536,1979,7,20,54,30.2,4.6
16537,1979,7,19,51,46.0,3.7
16538,1979,7,19,14,36.7,3.6
16539,1979,7,19,20,5.8,3.5
16540,1979,7,18,56,54.8,3.5
16541,1979,7,18,12,23.0,5.2
16542,1979,7,16,20,58.4,3.5
16543,1979,7,12,45,57.5,3.5
16544,1979,7,10,46,43.4,3.8
16545,1979,7,9,54,8.8,3.5
16546,1979,7,5,23,6.6,3.8
16547,1979,7,4,51,44.5,3.8
16548,1979,7,3,37,7.0,3.5
